air_pollution_class,concatenate_pollutant_aggregation,country_fake,download_raw_data,google_map,sampling_point,air_pollutant_group,air_quality_station_area,air_quality_station_type,aq_station_name,city,country_colour,country,data_aggregation_label,download_raw_data_1,google_map_1,sampling_point_1,unit_of_airpollution_level,uom_corrected,year_of_statistics,latitude,longitude,geometry_generated,air_pollution_level,threshold_1,threshold_3,year,region
4,PM2.5 : P1Y,NA,http://fme.discomap.eea.europa.eu/fmedatastreaming/AirQualityDownload/AQData_Extract.fmw?CountryCode=PL&CityName=&Pollutant=6001&Year_from=2019&Year_to=2019&Station=STA_PL0498A&Samplingpoint=&Source=E1a&Output=HTML&UpdateDate=,http://www.google.com/maps/place/50.801900000000003+19.106999999999999,SPO_PL0498A_6001_001,PM2.5,Urban,Background,"Częstochowa, ul. Zana",Czestochowa,NA,Poland,Annual mean / 1 calendar year,NA,http://www.google.com/maps/place/50.801900000000003+19.106999999999999,SPO_PL0498A_6001_001,ug/m3,ug/m3,2019,50.8019,19.107,NA,20.305,NA,NA,2019,East
4,PM2.5 : P1Y,NA,http://fme.discomap.eea.europa.eu/fmedatastreaming/AirQualityDownload/AQData_Extract.fmw?CountryCode=PL&CityName=&Pollutant=6001&Year_from=2019&Year_to=2019&Station=STA_PL0499A&Samplingpoint=&Source=E1a&Output=HTML&UpdateDate=,http://www.google.com/maps/place/49.806399999999996+19.023199999999999,SPO_PL0499A_6001_001,PM2.5,Urban,Background,"Bielsko-Biała, ul. Sternicza",Bielsko-Biala,NA,Poland,Annual mean / 1 calendar year,NA,http://www.google.com/maps/place/49.806399999999996+19.023199999999999,SPO_PL0499A_6001_001,ug/m3,ug/m3,2019,49.8064,19.0232,NA,21.637,NA,NA,2019,East
4,PM2.5 : P1Y,NA,http://fme.discomap.eea.europa.eu/fmedatastreaming/AirQualityDownload/AQData_Extract.fmw?CountryCode=PL&CityName=&Pollutant=6001&Year_from=2019&Year_to=2019&Station=STA_PL0501A&Samplingpoint=&Source=E1a&Output=HTML&UpdateDate=,http://www.google.com/maps/place/50.010599999999997+19.949200000000001,SPO_PL0501A_6001_002,PM2.5,Urban,Background,"Kraków, ul. Bujaka",Kraków,NA,Poland,Annual mean / 1 calendar year,NA,http://www.google.com/maps/place/50.010599999999997+19.949200000000001,SPO_PL0501A_6001_002,ug/m3,ug/m3,2019,50.0106,19.9492,NA,24.7,NA,NA,2019,East
4,PM2.5 : P1Y,NA,http://fme.discomap.eea.europa.eu/fmedatastreaming/AirQualityDownload/AQData_Extract.fmw?CountryCode=PL&CityName=&Pollutant=6001&Year_from=2019&Year_to=2019&Station=STA_PL0502A&Samplingpoint=&Source=E1a&Output=HTML&UpdateDate=,http://www.google.com/maps/place/50.020200000000003+21.004200000000001,SPO_PL0502A_6001_001,PM2.5,Urban,Background,"Tarnów, ul. Bitwy pod Studziankami",Tarnów,NA,Poland,Annual mean / 1 calendar year,NA,http://www.google.com/maps/place/50.020200000000003+21.004200000000001,SPO_PL0502A_6001_001,ug/m3,ug/m3,2019,50.0202,21.0042,NA,20.077,NA,NA,2019,East
4,PM2.5 : P1Y,NA,http://fme.discomap.eea.europa.eu/fmedatastreaming/AirQualityDownload/AQData_Extract.fmw?CountryCode=PL&CityName=&Pollutant=6001&Year_from=2019&Year_to=2019&Station=STA_PL0503A&Samplingpoint=&Source=E1a&Output=HTML&UpdateDate=,http://www.google.com/maps/place/51.747999999999998+18.049099999999999,SPO_PL0503A_6001_002,PM2.5,Urban,Background,"Kalisz, ul. Wyszyńskiego",Kalisz,NA,Poland,Annual mean / 1 calendar year,NA,http://www.google.com/maps/place/51.747999999999998+18.049099999999999,SPO_PL0503A_6001_002,ug/m3,ug/m3,2019,51.748,18.0491,NA,21.401,NA,NA,2019,East
4,PM2.5 : P1Y,NA,http://fme.discomap.eea.europa.eu/fmedatastreaming/AirQualityDownload/AQData_Extract.fmw?CountryCode=PL&CityName=&Pollutant=6001&Year_from=2019&Year_to=2019&Station=STA_PL0507A&Samplingpoint=&Source=E1a&Output=HTML&UpdateDate=,http://www.google.com/maps/place/51.259399999999999+22.569099999999999,SPO_PL0507A_6001_001,PM2.5,Urban,Background,"Lublin, ul. Obywatelska",Lublin,NA,Poland,Annual mean / 1 calendar year,NA,http://www.google.com/maps/place/51.259399999999999+22.569099999999999,SPO_PL0507A_6001_001,ug/m3,ug/m3,2019,51.2594,22.5691,NA,20.313,NA,NA,2019,East
4,PM2.5 : P1Y,NA,http://fme.discomap.eea.europa.eu/fmedatastreaming/AirQualityDownload/AQData_Extract.fmw?CountryCode=PL&CityName=&Pollutant=6001&Year_from=2019&Year_to=2019&Station=STA_PL0509A&Samplingpoint=&Source=E1a&Output=HTML&UpdateDate=,http://www.google.com/maps/place/51.404400000000003+19.696999999999999,SPO_PL0509A_6001_001,PM2.5,Urban,Background,"Piotrków Trybunalski, ul. Krakowskie Przedmieście",Piotrków Trybunalski,NA,Poland,Annual mean / 1 calendar year,NA,http://www.google.com/maps/place/51.404400000000003+19.696999999999999,SPO_PL0509A_6001_001,ug/m3,ug/m3,2019,51.4044,19.697,NA,24.941,NA,NA,2019,East
4,PM2.5 : P1Y,NA,http://fme.discomap.eea.europa.eu/fmedatastreaming/AirQualityDownload/AQData_Extract.fmw?CountryCode=PL&CityName=&Pollutant=6001&Year_from=2019&Year_to=2019&Station=STA_PL0530A&Samplingpoint=&Source=E1a&Output=HTML&UpdateDate=,http://www.google.com/maps/place/50.444699999999997+18.829599999999999,SPO_PL0530A_6001_001,PM2.5,Urban,Background,"Tarnowskie Góry, ul. Litewska",NA,NA,Poland,Annual mean / 1 calendar year,NA,http://www.google.com/maps/place/50.444699999999997+18.829599999999999,SPO_PL0530A_6001_001,ug/m3,ug/m3,2019,50.4447,18.8296,NA,22.785,NA,NA,2019,East
4,PM2.5 : P1Y,NA,http://fme.discomap.eea.europa.eu/fmedatastreaming/AirQualityDownload/AQData_Extract.fmw?CountryCode=PL&CityName=&Pollutant=6001&Year_from=2019&Year_to=2019&Station=STA_PL0539A&Samplingpoint=&Source=E1a&Output=HTML&UpdateDate=,http://www.google.com/maps/place/52.115699999999997+21.237300000000001,SPO_PL0539A_6001_001,PM2.5,Suburban,Background,"Otwock, ul. Brzozowa",NA,NA,Poland,Annual mean / 1 calendar year,NA,http://www.google.com/maps/place/52.115699999999997+21.237300000000001,SPO_PL0539A_6001_001,ug/m3,ug/m3,2019,52.1157,21.2373,NA,22.993,NA,NA,2019,East
4,PM2.5 : P1Y,NA,http://fme.discomap.eea.europa.eu/fmedatastreaming/AirQualityDownload/AQData_Extract.fmw?CountryCode=PL&CityName=&Pollutant=6001&Year_from=2019&Year_to=2019&Station=STA_PL0543A&Samplingpoint=&Source=E1a&Output=HTML&UpdateDate=,http://www.google.com/maps/place/51.775399999999998+19.451000000000001,SPO_PL0543A_6001_001,PM2.5,Urban,Background,"Łódź, ul. Gdańska",Lódz,NA,Poland,Annual mean / 1 calendar year,NA,http://www.google.com/maps/place/51.775399999999998+19.451000000000001,SPO_PL0543A_6001_001,ug/m3,ug/m3,2019,51.7754,19.451,NA,22.546,NA,NA,2019,East
4,PM2.5 : P1Y,NA,http://fme.discomap.eea.europa.eu/fmedatastreaming/AirQualityDownload/AQData_Extract.fmw?CountryCode=PL&CityName=&Pollutant=6001&Year_from=2019&Year_to=2019&Station=STA_PL0549A&Samplingpoint=&Source=E1a&Output=HTML&UpdateDate=,http://www.google.com/maps/place/49.969000000000001+20.439499999999999,SPO_PL0549A_6001_001,PM2.5,Urban,Background,"Bochnia, ul. Konfederatów Barskich",NA,NA,Poland,Annual mean / 1 calendar year,NA,http://www.google.com/maps/place/49.969000000000001+20.439499999999999,SPO_PL0549A_6001_001,ug/m3,ug/m3,2019,49.969,20.4395,NA,23.078,NA,NA,2019,East
4,PM2.5 : P1Y,NA,http://fme.discomap.eea.europa.eu/fmedatastreaming/AirQualityDownload/AQData_Extract.fmw?CountryCode=PL&CityName=&Pollutant=6001&Year_from=2019&Year_to=2019&Station=STA_PL0552A&Samplingpoint=&Source=E1a&Output=HTML&UpdateDate=,http://www.google.com/maps/place/50.159399999999998+19.477499999999999,SPO_PL0552A_6001_001,PM2.5,Urban,Background,"Trzebinia, os. Związku Walki Młodych",NA,NA,Poland,Annual mean / 1 calendar year,NA,http://www.google.com/maps/place/50.159399999999998+19.477499999999999,SPO_PL0552A_6001_001,ug/m3,ug/m3,2019,50.1594,19.4775,NA,20.397,NA,NA,2019,East
4,PM2.5 : P1Y,NA,http://fme.discomap.eea.europa.eu/fmedatastreaming/AirQualityDownload/AQData_Extract.fmw?CountryCode=PL&CityName=&Pollutant=6001&Year_from=2019&Year_to=2019&Station=STA_PL0554A&Samplingpoint=&Source=E1a&Output=HTML&UpdateDate=,http://www.google.com/maps/place/50.012099999999997+22.674800000000001,SPO_PL0554A_6001_001,PM2.5,Urban,Background,"Jarosław, ul. Pruchnicka",NA,NA,Poland,Annual mean / 1 calendar year,NA,http://www.google.com/maps/place/50.012099999999997+22.674800000000001,SPO_PL0554A_6001_001,ug/m3,ug/m3,2019,50.0121,22.6748,NA,22.779,NA,NA,2019,East
4,PM2.5 : P1Y,NA,http://fme.discomap.eea.europa.eu/fmedatastreaming/AirQualityDownload/AQData_Extract.fmw?CountryCode=PL&CityName=&Pollutant=6001&Year_from=2019&Year_to=2019&Station=STA_PL0585A&Samplingpoint=&Source=E1a&Output=HTML&UpdateDate=,http://www.google.com/maps/place/50.913400000000003+15.765599999999999,SPO_PL0585A_6001_001,PM2.5,Urban,Background,"Jelenia Góra, ul. Ogińskiego",Jelenia Góra,NA,Poland,Annual mean / 1 calendar year,NA,http://www.google.com/maps/place/50.913400000000003+15.765599999999999,SPO_PL0585A_6001_001,ug/m3,ug/m3,2019,50.9134,15.7656,NA,20.105,NA,NA,2019,East
4,PM2.5 : P1Y,NA,http://fme.discomap.eea.europa.eu/fmedatastreaming/AirQualityDownload/AQData_Extract.fmw?CountryCode=PL&CityName=&Pollutant=6001&Year_from=2019&Year_to=2019&Station=STA_PL0624A&Samplingpoint=&Source=E1a&Output=HTML&UpdateDate=,http://www.google.com/maps/place/51.884900000000002+17.7911,SPO_PL0624A_6001_001,PM2.5,Urban,Background,"Pleszew, Al. Mickiewicza",NA,NA,Poland,Annual mean / 1 calendar year,NA,http://www.google.com/maps/place/51.884900000000002+17.7911,SPO_PL0624A_6001_001,ug/m3,ug/m3,2019,51.8849,17.7911,NA,24.169,NA,NA,2019,East
4,PM2.5 : P1Y,NA,http://fme.discomap.eea.europa.eu/fmedatastreaming/AirQualityDownload/AQData_Extract.fmw?CountryCode=PL&CityName=&Pollutant=6001&Year_from=2019&Year_to=2019&Station=STA_PL0647A&Samplingpoint=&Source=E1a&Output=HTML&UpdateDate=,http://www.google.com/maps/place/50.018300000000004+20.992599999999999,SPO_PL0647A_6001_001,PM2.5,Urban,Traffic,"Tarnów, ul. Ks. Romana Sitko",Tarnów,NA,Poland,Annual mean / 1 calendar year,NA,http://www.google.com/maps/place/50.018300000000004+20.992599999999999,SPO_PL0647A_6001_001,ug/m3,ug/m3,2019,50.0183,20.9926,NA,22.617,NA,NA,2019,East
4,PM2.5 : P1Y,NA,http://fme.discomap.eea.europa.eu/fmedatastreaming/AirQualityDownload/AQData_Extract.fmw?CountryCode=PL&CityName=&Pollutant=6001&Year_from=2019&Year_to=2019&Station=STA_PL0677A&Samplingpoint=&Source=E1a&Output=HTML&UpdateDate=,http://www.google.com/maps/place/50.299100000000003+21.440899999999999,SPO_PL0677A_6001_001,PM2.5,Urban,Background,"Mielec, ul. Biernackiego",NA,NA,Poland,Annual mean / 1 calendar year,NA,http://www.google.com/maps/place/50.299100000000003+21.440899999999999,SPO_PL0677A_6001_001,ug/m3,ug/m3,2019,50.2991,21.4409,NA,21.101,NA,NA,2019,East
4,PM2.5 : P1Y,NA,http://fme.discomap.eea.europa.eu/fmedatastreaming/AirQualityDownload/AQData_Extract.fmw?CountryCode=PL&CityName=&Pollutant=6001&Year_from=2019&Year_to=2019&Station=STA_PL0684A&Samplingpoint=&Source=E1a&Output=HTML&UpdateDate=,http://www.google.com/maps/place/50.029400000000003+18.689499999999999,SPO_PL0684A_6001_001,PM2.5,Urban,Background,"Żory, Os. Gen. Władysława Sikorskiego",Zory,NA,Poland,Annual mean / 1 calendar year,NA,http://www.google.com/maps/place/50.029400000000003+18.689499999999999,SPO_PL0684A_6001_001,ug/m3,ug/m3,2019,50.0294,18.6895,NA,24.884,NA,NA,2019,East
4,PM2.5 : P1Y,NA,http://fme.discomap.eea.europa.eu/fmedatastreaming/AirQualityDownload/AQData_Extract.fmw?CountryCode=PL&CityName=&Pollutant=6001&Year_from=2019&Year_to=2019&Station=STA_PL0704A&Samplingpoint=&Source=E1a&Output=HTML&UpdateDate=,http://www.google.com/maps/place/50.878999999999998+20.633700000000001,SPO_PL0704A_6001_002,PM2.5,Urban,Background,"Kielce, ul. Targowa",Kielce,NA,Poland,Annual mean / 1 calendar year,NA,http://www.google.com/maps/place/50.878999999999998+20.633700000000001,SPO_PL0704A_6001_002,ug/m3,ug/m3,2019,50.879,20.6337,NA,20.709,NA,NA,2019,East
4,PM2.5 : P1Y,NA,http://fme.discomap.eea.europa.eu/fmedatastreaming/AirQualityDownload/AQData_Extract.fmw?CountryCode=PL&CityName=&Pollutant=6001&Year_from=2019&Year_to=2019&Station=STA_PL0733A&Samplingpoint=&Source=E1a&Output=HTML&UpdateDate=,http://www.google.com/maps/place/50.4026+16.3933,SPO_PL0733A_6001_001,PM2.5,Urban,Background,"Duszniki-Zdrój, ul. Sportowa",NA,NA,Poland,Annual mean / 1 calendar year,NA,http://www.google.com/maps/place/50.4026+16.3933,SPO_PL0733A_6001_001,ug/m3,ug/m3,2019,50.4026,16.3933,NA,20.349,NA,NA,2019,East
4,PM2.5 : P1Y,NA,http://fme.discomap.eea.europa.eu/fmedatastreaming/AirQualityDownload/AQData_Extract.fmw?CountryCode=PL&CityName=&Pollutant=6001&Year_from=2019&Year_to=2019&Station=STA_PL0751A&Samplingpoint=&Source=E1a&Output=HTML&UpdateDate=,http://www.google.com/maps/place/52.656799999999997+17.9496,SPO_PL0751A_6001_001,PM2.5,Urban,Background,"Mogilno,Kościuszki",NA,NA,Poland,Annual mean / 1 calendar year,NA,http://www.google.com/maps/place/52.656799999999997+17.9496,SPO_PL0751A_6001_001,ug/m3,ug/m3,2019,52.6568,17.9496,NA,20.623,NA,NA,2019,East
4,PM2.5 : P1Y,NA,http://fme.discomap.eea.europa.eu/fmedatastreaming/AirQualityDownload/AQData_Extract.fmw?CountryCode=PL&CityName=&Pollutant=6001&Year_from=2019&Year_to=2019&Station=STA_PL0752A&Samplingpoint=&Source=E1a&Output=HTML&UpdateDate=,http://www.google.com/maps/place/51.808700000000002+15.7082,SPO_PL0752A_6001_001,PM2.5,Urban,Background,"Nowa Sól, ul. T. Kościuszki",NA,NA,Poland,Annual mean / 1 calendar year,NA,http://www.google.com/maps/place/51.808700000000002+15.7082,SPO_PL0752A_6001_001,ug/m3,ug/m3,2019,51.8087,15.7082,NA,20.576,NA,NA,2019,East
4,PM2.5 : P1Y,NA,http://fme.discomap.eea.europa.eu/fmedatastreaming/AirQualityDownload/AQData_Extract.fmw?CountryCode=PL&CityName=&Pollutant=6001&Year_from=2019&Year_to=2019&Station=STA_PL0753A&Samplingpoint=&Source=E1a&Output=HTML&UpdateDate=,http://www.google.com/maps/place/52.178800000000003+21.561,SPO_PL0753A_6001_001,PM2.5,Urban,Background,Mińsk Mazowiecki-Kazikowskiego,NA,NA,Poland,Annual mean / 1 calendar year,NA,http://www.google.com/maps/place/52.178800000000003+21.561,SPO_PL0753A_6001_001,ug/m3,ug/m3,2019,52.1788,21.561,NA,20.949,NA,NA,2019,East
4,PM2.5 : P1Y,NA,http://fme.discomap.eea.europa.eu/fmedatastreaming/AirQualityDownload/AQData_Extract.fmw?CountryCode=SK&CityName=&Pollutant=6001&Year_from=2019&Year_to=2019&Station=STA-SK0018A&Samplingpoint=&Source=E1a&Output=HTML&UpdateDate=,http://www.google.com/maps/place/48.592100000000002+21.1752,SPO-SK0018A_06001_100,PM2.5,Suburban,Industrial,"""Velka Ida - Letna""",NA,NA,Slovakia,Annual mean / 1 calendar year,NA,http://www.google.com/maps/place/48.592100000000002+21.1752,SPO-SK0018A_06001_100,ug/m3,ug/m3,2019,48.5921,21.1752,NA,20.967,NA,NA,2019,East
4,PM2.5 : P1Y,NA,http://fme.discomap.eea.europa.eu/fmedatastreaming/AirQualityDownload/AQData_Extract.fmw?CountryCode=SK&CityName=&Pollutant=6001&Year_from=2019&Year_to=2019&Station=STA-SK0025A&Samplingpoint=&Source=E1a&Output=HTML&UpdateDate=,http://www.google.com/maps/place/48.6312+20.240400000000001,SPO-SK0025A_06001_100,PM2.5,Urban,Background,"""Jelsava - Jesenskeho""",NA,NA,Slovakia,Annual mean / 1 calendar year,NA,http://www.google.com/maps/place/48.6312+20.240400000000001,SPO-SK0025A_06001_100,ug/m3,ug/m3,2019,48.6312,20.2404,NA,21.054,NA,NA,2019,East
3,PM2.5 : P1Y,NA,http://fme.discomap.eea.europa.eu/fmedatastreaming/AirQualityDownload/AQData_Extract.fmw?CountryCode=BG&CityName=&Pollutant=6001&Year_from=2019&Year_to=2019&Station=STA-BG0051A&Samplingpoint=&Source=E1a&Output=HTML&UpdateDate=,http://www.google.com/maps/place/42.142899999999997+24.7652,SPO-BG0051A_06001_100,PM2.5,Urban,Background,AMS Kamenitsa-Plovdiv,Plovdiv,NA,Bulgaria,Annual mean / 1 calendar year,NA,http://www.google.com/maps/place/42.142899999999997+24.7652,SPO-BG0051A_06001_100,ug/m3,ug/m3,2019,42.1429,24.7652,NA,19.04,NA,NA,2019,East
3,PM2.5 : P1Y,NA,http://fme.discomap.eea.europa.eu/fmedatastreaming/AirQualityDownload/AQData_Extract.fmw?CountryCode=BG&CityName=&Pollutant=6001&Year_from=2019&Year_to=2019&Station=STA-BG0075A&Samplingpoint=&Source=E1a&Output=HTML&UpdateDate=,http://www.google.com/maps/place/43.224400000000003+27.915700000000001,SPO-BG0075A_06001_100,PM2.5,Urban,Background,AMS SOU Angel Kanchev-Varna,Varna,NA,Bulgaria,Annual mean / 1 calendar year,NA,http://www.google.com/maps/place/43.224400000000003+27.915700000000001,SPO-BG0075A_06001_100,ug/m3,ug/m3,2019,43.2244,27.9157,NA,18.548,NA,NA,2019,East
3,PM2.5 : P1Y,NA,http://fme.discomap.eea.europa.eu/fmedatastreaming/AirQualityDownload/AQData_Extract.fmw?CountryCode=HU&CityName=&Pollutant=6001&Year_from=2019&Year_to=2019&Station=STA-HU0022A&Samplingpoint=&Source=E1a&Output=HTML&UpdateDate=,http://www.google.com/maps/place/47.430799999999998+19.184200000000001,SPO-HU0022A_06001_100,PM2.5,Suburban,Background,"""Budapest Gilice""",Budapest,NA,Hungary,Annual mean / 1 calendar year,NA,http://www.google.com/maps/place/47.430799999999998+19.184200000000001,SPO-HU0022A_06001_100,ug/m3,ug/m3,2019,47.4308,19.1842,NA,14.042,NA,NA,2019,East
3,PM2.5 : P1Y,NA,http://fme.discomap.eea.europa.eu/fmedatastreaming/AirQualityDownload/AQData_Extract.fmw?CountryCode=HU&CityName=&Pollutant=6001&Year_from=2019&Year_to=2019&Station=STA-HU0026A&Samplingpoint=&Source=E1a&Output=HTML&UpdateDate=,http://www.google.com/maps/place/48.247199999999999+20.616399999999999,SPO-HU0026A_06001_100,PM2.5,Urban,Background,"""Kazincbarcika""",NA,NA,Hungary,Annual mean / 1 calendar year,NA,http://www.google.com/maps/place/48.247199999999999+20.616399999999999,SPO-HU0026A_06001_100,ug/m3,ug/m3,2019,48.2472,20.6164,NA,18.02,NA,NA,2019,East
3,PM2.5 : P1Y,NA,http://fme.discomap.eea.europa.eu/fmedatastreaming/AirQualityDownload/AQData_Extract.fmw?CountryCode=HU&CityName=&Pollutant=6001&Year_from=2019&Year_to=2019&Station=STA-HU0029A&Samplingpoint=&Source=E1a&Output=HTML&UpdateDate=,http://www.google.com/maps/place/46.080300000000001+18.211099999999998,SPO-HU0029A_06001_100,PM2.5,Suburban,Background,"""Pecs Boszorkany""",Pécs,NA,Hungary,Annual mean / 1 calendar year,NA,http://www.google.com/maps/place/46.080300000000001+18.211099999999998,SPO-HU0029A_06001_100,ug/m3,ug/m3,2019,46.0803,18.2111,NA,13.571,NA,NA,2019,East
3,PM2.5 : P1Y,NA,http://fme.discomap.eea.europa.eu/fmedatastreaming/AirQualityDownload/AQData_Extract.fmw?CountryCode=HU&CityName=&Pollutant=6001&Year_from=2019&Year_to=2019&Station=STA-HU0033A&Samplingpoint=&Source=E1a&Output=HTML&UpdateDate=,http://www.google.com/maps/place/46.976100000000002+18.9361,SPO-HU0033A_06001_100,PM2.5,Urban,Industrial,"""Dunaujvaros""",Dunaújváros,NA,Hungary,Annual mean / 1 calendar year,NA,http://www.google.com/maps/place/46.976100000000002+18.9361,SPO-HU0033A_06001_100,ug/m3,ug/m3,2019,46.9761,18.9361,NA,16.249,NA,NA,2019,East
3,PM2.5 : P1Y,NA,http://fme.discomap.eea.europa.eu/fmedatastreaming/AirQualityDownload/AQData_Extract.fmw?CountryCode=HU&CityName=&Pollutant=6001&Year_from=2019&Year_to=2019&Station=STA-HU0034A&Samplingpoint=&Source=E1a&Output=HTML&UpdateDate=,http://www.google.com/maps/place/47.091099999999997+17.9011,SPO-HU0034A_06001_100,PM2.5,Suburban,Background,"""Veszprem""",Veszprém,NA,Hungary,Annual mean / 1 calendar year,NA,http://www.google.com/maps/place/47.091099999999997+17.9011,SPO-HU0034A_06001_100,ug/m3,ug/m3,2019,47.0911,17.9011,NA,14.355,NA,NA,2019,East
3,PM2.5 : P1Y,NA,http://fme.discomap.eea.europa.eu/fmedatastreaming/AirQualityDownload/AQData_Extract.fmw?CountryCode=HU&CityName=&Pollutant=6001&Year_from=2019&Year_to=2019&Station=STA-HU0037A&Samplingpoint=&Source=E1a&Output=HTML&UpdateDate=,http://www.google.com/maps/place/47.1053+17.556699999999999,SPO-HU0037A_06001_100,PM2.5,Suburban,Background,"""Ajka""",NA,NA,Hungary,Annual mean / 1 calendar year,NA,http://www.google.com/maps/place/47.1053+17.556699999999999,SPO-HU0037A_06001_100,ug/m3,ug/m3,2019,47.1053,17.5567,NA,11.451,NA,NA,2019,East
3,PM2.5 : P1Y,NA,http://fme.discomap.eea.europa.eu/fmedatastreaming/AirQualityDownload/AQData_Extract.fmw?CountryCode=HU&CityName=&Pollutant=6001&Year_from=2019&Year_to=2019&Station=STA-HU0056A&Samplingpoint=&Source=E1a&Output=HTML&UpdateDate=,http://www.google.com/maps/place/47.522799999999997+19.069700000000001,SPO-HU0056A_06001_100,PM2.5,Urban,Background,"""Budapest Honved""",Budapest,NA,Hungary,Annual mean / 1 calendar year,NA,http://www.google.com/maps/place/47.522799999999997+19.069700000000001,SPO-HU0056A_06001_100,ug/m3,ug/m3,2019,47.5228,19.0697,NA,14.726,NA,NA,2019,East
3,PM2.5 : P1Y,NA,http://fme.discomap.eea.europa.eu/fmedatastreaming/AirQualityDownload/AQData_Extract.fmw?CountryCode=HU&CityName=&Pollutant=6001&Year_from=2019&Year_to=2019&Station=STA-HU0057A&Samplingpoint=&Source=E1a&Output=HTML&UpdateDate=,http://www.google.com/maps/place/46.266599999999997+20.153099999999998,SPO-HU0057A_06001_100,PM2.5,Urban,Background,"""Szeged2""",Szeged,NA,Hungary,Annual mean / 1 calendar year,NA,http://www.google.com/maps/place/46.266599999999997+20.153099999999998,SPO-HU0057A_06001_100,ug/m3,ug/m3,2019,46.2666,20.1531,NA,15.603,NA,NA,2019,East
3,PM2.5 : P1Y,NA,http://fme.discomap.eea.europa.eu/fmedatastreaming/AirQualityDownload/AQData_Extract.fmw?CountryCode=LT&CityName=&Pollutant=6001&Year_from=2019&Year_to=2019&Station=STA-LT00002&Samplingpoint=&Source=E1a&Output=HTML&UpdateDate=,http://www.google.com/maps/place/54.686100000000003+25.210799999999999,SPO-LT00002_06001_100,PM2.5,Urban,Background,"""Vilnius - Lazdynai""",Vilnius,NA,Lithuania,Annual mean / 1 calendar year,NA,http://www.google.com/maps/place/54.686100000000003+25.210799999999999,SPO-LT00002_06001_100,ug/m3,ug/m3,2019,54.6861,25.2108,NA,11.122,NA,NA,2019,East
3,PM2.5 : P1Y,NA,http://fme.discomap.eea.europa.eu/fmedatastreaming/AirQualityDownload/AQData_Extract.fmw?CountryCode=LT&CityName=&Pollutant=6001&Year_from=2019&Year_to=2019&Station=STA-LT00003&Samplingpoint=&Source=E1a&Output=HTML&UpdateDate=,http://www.google.com/maps/place/54.715299999999999+25.289400000000001,SPO-LT00003_06001_100,PM2.5,Urban,Traffic,"""Vilnius - Zirmunai""",Vilnius,NA,Lithuania,Annual mean / 1 calendar year,NA,http://www.google.com/maps/place/54.715299999999999+25.289400000000001,SPO-LT00003_06001_100,ug/m3,ug/m3,2019,54.7153,25.2894,NA,15.918,NA,NA,2019,East
3,PM2.5 : P1Y,NA,http://fme.discomap.eea.europa.eu/fmedatastreaming/AirQualityDownload/AQData_Extract.fmw?CountryCode=LT&CityName=&Pollutant=6001&Year_from=2019&Year_to=2019&Station=STA-LT00033&Samplingpoint=&Source=E1a&Output=HTML&UpdateDate=,http://www.google.com/maps/place/55.689999999999998+21.179500000000001,SPO-LT00033_06001_100,PM2.5,Urban,Traffic,"""Klaipeda - Silutes""",Klaipeda,NA,Lithuania,Annual mean / 1 calendar year,NA,http://www.google.com/maps/place/55.689999999999998+21.179500000000001,SPO-LT00033_06001_100,ug/m3,ug/m3,2019,55.69,21.1795,NA,15.638,NA,NA,2019,East
3,PM2.5 : P1Y,NA,http://fme.discomap.eea.europa.eu/fmedatastreaming/AirQualityDownload/AQData_Extract.fmw?CountryCode=LT&CityName=&Pollutant=6001&Year_from=2019&Year_to=2019&Station=STA-LT00041&Samplingpoint=&Source=E1a&Output=HTML&UpdateDate=,http://www.google.com/maps/place/54.895099999999999+23.9862,SPO-LT00041_06001_100,PM2.5,Urban,Traffic,"""Kaunas - Petrasiunai""",Kaunas,NA,Lithuania,Annual mean / 1 calendar year,NA,http://www.google.com/maps/place/54.895099999999999+23.9862,SPO-LT00041_06001_100,ug/m3,ug/m3,2019,54.8951,23.9862,NA,11.368,NA,NA,2019,East
